Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
JOIN::attach_access_path_for_update_or_delete,0.01,0.04,0.02110000000000001
__x64_sys_sched_yield,0.0,0.06,0.02110000000000001
ha_innobase::index_end,0.01,0.05,0.021000000000000015
Commit_order_manager::get_rollback_status,0.01,0.05,0.021000000000000008
is_explainable_query,0.01,0.04,0.021000000000000005
skb_unlink,0.01,0.04,0.020900000000000012
update_irq_load_avg,0.01,0.04,0.02090000000000001
Security_context::checkout_access_maps,0.01,0.04,0.020800000000000013
TABLE::cleanup_partial_update,0.01,0.06,0.020800000000000013
resched_curr,0.01,0.04,0.02080000000000001
Cost_model_server::init,0.01,0.04,0.02070000000000001
thr_multi_lock,0.01,0.04,0.020700000000000007
Field_string::store,0.01,0.05,0.020600000000000014
put_timespec64,0.01,0.04,0.020500000000000015
dd::get_dictionary,0.01,0.06,0.020400000000000015
check_grant_column,0.01,0.04,0.020400000000000015
Server_options::reset,0.01,0.05,0.02040000000000001
mlog_open_and_write_index,0.01,0.05,0.020300000000000012
copy_page_from_iter_atomic,0.01,0.06,0.020300000000000012
Item_bool_func2::cleanup,0.01,0.04,0.020300000000000012
get_timespec64,0.01,0.04,0.020300000000000012
aio_read_events,0.01,0.06,0.020300000000000006
Sel_arg_range_sequence::stack_push_range,0.01,0.05,0.02020000000000001
nohz_balance_exit_idle,0.01,0.04,0.02010000000000001
Arg_comparator::can_compare_as_dates,0.01,0.05,0.02010000000000001
sel_cmp,0.01,0.05,0.02010000000000001
build_bitmap_for_nested_joins,0.01,0.05,0.02010000000000001
Transaction_state_tracker::clear_trx_state,0.01,0.05,0.02010000000000001
Item_int::~Item_int,0.01,0.04,0.02010000000000001
rwsem_optimistic_spin,0.01,0.06,0.020000000000000014
iomap_write_end,0.01,0.07,0.020000000000000014
blk_update_request,0.01,0.05,0.020000000000000014
ha_innobase::close,0.0,0.04,0.02
btr_cur_open_at_index_side_with_no_latch,0.02,0.02,0.02
create_rwlock,0.02,0.02,0.02
que_graph_free_recursive,0.02,0.02,0.02
__gxx_personality_v0,0.02,0.02,0.02
dl_iterate_phdr,0.02,0.02,0.02
row_prebuilt_free,0.02,0.02,0.02
mutex_unlock,0.01,0.04,0.019900000000000015
Session_tracker::changed_any,0.01,0.04,0.019900000000000015
buf_page_t::was_stale,0.01,0.04,0.019900000000000015
hint_table_state,0.01,0.04,0.019900000000000015
Commit_stage_manager::append_to,0.01,0.05,0.019800000000000016
aio_read_events_ring,0.01,0.06,0.019800000000000016
SHA256_Init,0.01,0.05,0.019700000000000016
THD::is_current_stmt_binlog_log_replica_updates_disabled,0.01,0.06,0.019600000000000017
resourcegroups::Resource_group_mgr::switch_resource_group_if_needed,0.01,0.05,0.019600000000000013
read_lock_type_for_table,0.01,0.04,0.019600000000000013
handler::table_in_memory_estimate,0.01,0.04,0.019500000000000014
Query_expression::create_access_paths,0.01,0.04,0.019400000000000014
Buf_fetch_other::get,0.01,0.23,0.01940000000000001
Binlog_group_commit_ctx::assign_ticket,0.0,0.09,0.01940000000000001
__vdso_getcpu,0.01,0.04,0.019300000000000015
__vdso_gettimeofday,0.01,0.04,0.019300000000000015
mtr_t::Command::release_resources,0.01,0.04,0.01930000000000001
row_sel_field_store_in_mysql_format_func,0.01,0.04,0.01930000000000001
Functional_index_error_handler::~Functional_index_error_handler,0.01,0.04,0.019200000000000012
dtuple_t::compare,0.01,0.04,0.019200000000000012
PROFILING::finish_current_query,0.01,0.05,0.019200000000000012
PTI_simple_ident_ident::~PTI_simple_ident_ident,0.01,0.05,0.019100000000000016
__list_add_valid,0.01,0.05,0.019100000000000016
__fprintf_chk,0.0,0.05,0.019100000000000013
Opt_trace_disable_I_S::Opt_trace_disable_I_S,0.01,0.04,0.019000000000000013
btr_cur_pessimistic_delete,0.01,0.05,0.019000000000000013
ask_to_reprepare,0.01,0.03,0.019000000000000013
Lex_input_stream::init,0.01,0.04,0.018900000000000014
PT_order::contextualize,0.01,0.04,0.018900000000000014
update_sd_pick_busiest,0.01,0.06,0.018900000000000014
Query_arena::add_item,0.01,0.05,0.018900000000000014
Table_map_log_event::init_charset_field,0.01,0.04,0.018800000000000015
pfs_unlock_mutex_v1,0.0,0.04,0.01880000000000001
Query_term::pushdown_limit_order_by,0.01,0.05,0.018700000000000015
wait_for_unix_gc,0.01,0.04,0.018700000000000012
stored_field_cmp_to_item,0.01,0.04,0.018700000000000012
xlog_cil_commit,0.0,0.04,0.018600000000000016
handler::ha_index_end,0.01,0.03,0.018600000000000012
IndexRangeScanIterator::~IndexRangeScanIterator,0.01,0.04,0.018600000000000012
Field::pack_length,0.01,0.05,0.018600000000000012
clone_endio,0.01,0.05,0.018600000000000012
__hrtimer_init,0.01,0.03,0.018500000000000013
EVP_sha256,0.01,0.04,0.018500000000000013
get_table_def_key,0.01,0.03,0.018500000000000013
QEP_TAB::push_index_cond,0.01,0.04,0.018500000000000013
pfs_set_statement_text_vc,0.01,0.04,0.018500000000000013
validate_use_secondary_engine,0.01,0.05,0.018500000000000013
Session_tracker::enabled_any,0.01,0.04,0.018400000000000014
log_buffer_reserve,0.01,0.04,0.018400000000000014
Item::update_used_tables,0.01,0.05,0.018300000000000014
calculate_condition_filter,0.01,0.04,0.018200000000000015
get_max_digest_length,0.01,0.04,0.01820000000000001
evaluate_during_optimization,0.01,0.03,0.01820000000000001
temptable::Table::indexes_destroy,0.01,0.04,0.018181818181818195
ktime_get,0.01,0.03,0.018100000000000012
fseg_create_general,0.0,1.0,0.018045977011494255
Write_rows_log_event::~Write_rows_log_event,0.01,0.04,0.018000000000000013
lock_unlock_table_autoinc,0.01,0.04,0.018000000000000013
Functional_index_error_handler::Functional_index_error_handler,0.01,0.03,0.018000000000000013
pick_next_task_idle,0.01,0.05,0.017900000000000013
Filesort::get_addon_fields,0.01,0.04,0.017900000000000013
__cond_resched,0.01,0.03,0.017900000000000013
Command_names::str_global[abi:cxx11],0.01,0.04,0.017900000000000013
locksys::Shard_naked_latch_guard::~Shard_naked_latch_guard,0.01,0.04,0.01780000000000001
ha_innobase::info,0.01,0.04,0.017700000000000014
flush_tlb_func,0.0,0.04,0.01770000000000001
row_search_index_entry,0.0,0.05,0.01770000000000001
binlog::Bgc_ticket_manager::assign_session_to_ticket,0.0,0.09,0.01760000000000001
temptable::Hash_unique::~Hash_unique,0.01,0.04,0.01757575757575759
mtr_t::check_nolog_and_mark,0.01,0.04,0.017500000000000012
accumulate_statement_cost,0.0,0.04,0.017500000000000012
page_copy_rec_list_end_to_created_page,0.01,0.04,0.017500000000000012
iomap_iter,0.0,0.07,0.017500000000000012
fseg_free_step,0.0,0.26,0.0175
MDL_ticket::has_stronger_or_equal_type,0.01,0.03,0.017400000000000013
JOIN::cleanup_item_list,0.01,0.04,0.017400000000000013
cmp_item_int::~cmp_item_int,0.0,0.05,0.017400000000000013
lock_tablespace_names,0.01,0.04,0.017400000000000013
Diagnostics_area::push_diagnostics_area,0.01,0.04,0.017300000000000013
memcg_account_kmem,0.0,0.04,0.017300000000000013
QUICK_RANGE::QUICK_RANGE,0.01,0.04,0.017300000000000013
TABLE::reset,0.01,0.04,0.01730000000000001
Item_func_eq::~Item_func_eq,0.01,0.04,0.01730000000000001
binlog::AtomicBgcTicket::scoped_lock,0.0,0.09,0.01730000000000001
log_write_notifier,0.0,0.04,0.017200000000000014
handler::end_psi_batch_mode,0.01,0.05,0.017200000000000014
Item::check_well_formed_result,0.01,0.03,0.01720000000000001
buf_flush_write_complete,0.0,0.04,0.01720000000000001
native_apic_msr_eoi,0.01,0.03,0.01720000000000001
Field_long::clone,0.01,0.04,0.017100000000000014
__futex_queue,0.01,0.04,0.017100000000000014
trx_mark_sql_stat_end,0.01,0.03,0.01710000000000001
ssl_wrapper_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.01,0.04,0.01710000000000001
get_nohz_timer_target,0.01,0.04,0.01700000000000001
rcu_sched_clock_irq,0.01,0.03,0.01700000000000001
call_function_single_prep_ipi,0.01,0.05,0.01700000000000001
DsMrr_impl::choose_mrr_impl,0.01,0.04,0.01700000000000001
fsp_is_global_temporary,0.0,0.04,0.016900000000000012
JOIN::add_sorting_to_table,0.01,0.04,0.016900000000000012
EVP_MD_CTX_clear_flags,0.01,0.03,0.016900000000000012
arch_scale_freq_tick,0.01,0.03,0.016800000000000013
EVP_DigestFinal_ex,0.01,0.04,0.01680000000000001
Query_block::setup_base_ref_items,0.01,0.04,0.01670000000000001
Query_term::child_count,0.01,0.05,0.01670000000000001
IteratorsAreNeeded,0.01,0.04,0.01670000000000001
set_timespec_nsec,0.01,0.04,0.01670000000000001
Lex_input_stream::reset,0.01,0.03,0.016600000000000014
Double_write::prepare,0.01,0.05,0.016600000000000014
perf_event_mmap,0.0,0.04,0.01660000000000001
Buf_fetch<Buf_fetch_other>::lookup,0.01,0.15,0.016600000000000007
EstimateMaterializeCost,0.01,0.03,0.01650000000000001
Item_func_numhybrid::resolve_type,0.01,0.03,0.01650000000000001
Clone_persist_gtid::periodic_write,0.0,0.05,0.01650000000000001
perf_event_mmap_event,0.0,0.04,0.01650000000000001
Prepare_error_tracker::~Prepare_error_tracker,0.01,0.04,0.01650000000000001
PT_order_list::contextualize,0.01,0.04,0.01650000000000001
mlog_write_ulint,0.01,0.05,0.016400000000000012
dm_submit_bio,0.01,0.05,0.016400000000000012
rec_print_new,0.0,0.04,0.016300000000000012
JOIN::alloc_func_list,0.01,0.04,0.016300000000000012
Opt_trace_context::support_I_S,0.01,0.04,0.01630000000000001
hint_key_state,0.0,0.04,0.016200000000000013
Double_write::check_block,0.01,0.05,0.016200000000000013
SecondaryEngineHandlerton,0.0,0.03,0.016200000000000013
EVP_MD_CTX_md_data,0.0,0.03,0.016200000000000013
Item_func::get_initial_pseudo_tables,0.01,0.03,0.016100000000000014
cache_from_obj,0.01,0.04,0.016100000000000014
calc_length_and_keyparts,0.01,0.04,0.01610000000000001
log_buffer_write,0.0,0.04,0.01600000000000001
Query_result_send::send_data,0.01,0.04,0.01600000000000001
resourcegroups::Resource_group_mgr::instance,0.01,0.03,0.01600000000000001
AggregateIterator::AggregateIterator,0.01,0.05,0.01600000000000001
lock_rec_convert_impl_to_expl,0.01,0.03,0.01600000000000001
my_charset_repertoire,0.01,0.04,0.01600000000000001
Arg_comparator::cleanup,0.0,0.03,0.01590000000000001
plist_add,0.01,0.04,0.01590000000000001
xfs_buffered_write_iomap_begin,0.0,0.07,0.01590000000000001
Name_string::copy,0.01,0.03,0.01590000000000001
Item_basic_constant::cleanup,0.01,0.04,0.01590000000000001
row_prebuilt_t::end_stmt,0.01,0.03,0.015800000000000012
ZeroRowsIterator::Init,0.01,0.05,0.015800000000000012
slab_update_freelist.constprop.0.isra.0,0.0,0.04,0.01580000000000001
btr_cur_compress_if_useful,0.01,0.05,0.015700000000000013
hrtimer_wakeup,0.01,0.03,0.015700000000000013
btr_compress,0.01,0.05,0.015700000000000013
Opt_trace_context::end,0.0,0.04,0.015700000000000013
Item_func_between::get_filtering_effect,0.01,0.03,0.015700000000000013
Ha_trx_info_list::Iterator::operator!=,0.01,0.04,0.01570000000000001
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.01,0.03,0.01570000000000001
Opt_trace_context::start,0.0,0.03,0.015600000000000011
binlog::AtomicBgcTicketGuard::AtomicBgcTicketGuard,0.0,0.09,0.01560000000000001
Field_num::repertoire,0.01,0.03,0.01560000000000001
set_timespec,0.01,0.04,0.015500000000000012
page_simple_validate_new,0.01,0.05,0.015500000000000012
ha_flush_logs,0.01,0.03,0.015500000000000009
mem_root_deque<QueryLevel>::add_block_back,0.01,0.04,0.015500000000000009
cpu_util,0.01,0.04,0.015500000000000009
my_free,0.0,0.04,0.015500000000000009
dd::Dictionary_impl::is_dd_table_access_allowed,0.0,0.04,0.015500000000000009
opt_trace_print_expanded_query,0.01,0.04,0.015400000000000011
perf_iterate_sb,0.0,0.04,0.015400000000000011
rules_table_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.01,0.04,0.015400000000000011
__futex_unqueue,0.01,0.04,0.01540000000000001
pfs_end_stage_v1,0.0,0.04,0.01540000000000001
calculate_key_len,0.01,0.03,0.01540000000000001
Item_sum::itemize,0.01,0.04,0.01540000000000001
Sql_cmd_select::sql_command_code,0.01,0.04,0.015300000000000012
JOIN::unplug_join_tabs,0.01,0.03,0.01530000000000001
PossiblyAttachFilter,0.01,0.03,0.015200000000000012
dm_split_and_process_bio,0.0,0.04,0.015200000000000012
Diagnostics_area::pop_diagnostics_area,0.01,0.04,0.015200000000000009
Lex_input_stream::body_utf8_append_literal,0.0,0.03,0.015200000000000009
create_tmp_field,0.01,0.03,0.015200000000000009
__alloc_pages,0.0,0.03,0.015200000000000009
perf_iterate_ctx,0.0,0.03,0.015100000000000011
flush_workqueue_prep_pwqs,0.0,0.03,0.01510000000000001
PFS_session_all_memory_stat::count_uncontrolled_free,0.01,0.03,0.01510000000000001
find_item_equal,0.0,0.03,0.01510000000000001
__update_idle_core,0.0,0.04,0.015000000000000012
btr_search_info_update_slow,0.01,0.03,0.015000000000000012
maybe_add_creds,0.0,0.04,0.015000000000000008
unpack_dirname,0.01,0.03,0.015000000000000008
Clone_persist_gtid::flush_gtids,0.0,0.05,0.01490000000000001
Xid_log_event::write,0.01,0.03,0.014900000000000009
Item_func_between::Item_func_between,0.0,0.04,0.014800000000000011
log_flush_notifier,0.0,0.03,0.014800000000000011
rcu_core,0.01,0.03,0.014700000000000012
my_eof,0.01,0.03,0.014700000000000012
filemap_dirty_folio,0.01,0.05,0.014700000000000012
os_aio_func,0.0,0.08,0.014700000000000008
create_last_word_mask,0.01,0.03,0.01460000000000001
PTI_where::~PTI_where,0.01,0.04,0.014600000000000009
hrtimer_cancel,0.0,0.04,0.014500000000000011
CRYPTO_free,0.0,0.04,0.014500000000000011
ktime_get_update_offsets_now,0.01,0.03,0.014500000000000011
print_keyuse_array,0.0,0.03,0.014500000000000011
THD::push_internal_handler,0.01,0.03,0.014500000000000008
scsi_dispatch_cmd,0.0,0.06,0.014500000000000008
Arg_comparator::try_year_cmp_func,0.0,0.03,0.014500000000000008
LEX::set_trg_event_type_for_tables,0.01,0.03,0.01440000000000001
do_anonymous_page,0.0,0.04,0.014400000000000008
Ha_trx_info_list::Iterator::Iterator,0.01,0.04,0.014400000000000008
Query_block::resolve_limits,0.0,0.04,0.01430000000000001
my_malloc,0.01,0.05,0.014200000000000011
RecLock::lock_alloc,0.01,0.04,0.014200000000000011
xid_t::get_my_xid,0.0,0.03,0.014200000000000011
Query_tables_list::reset_query_tables_list,0.0,0.03,0.014200000000000008
LEX::set_secondary_engine_execution_context,0.01,0.04,0.014200000000000008
import_single_range,0.0,0.03,0.01410000000000001
net_field_length,0.0,0.03,0.01410000000000001
dequeue_task,0.01,0.03,0.01410000000000001
rec_get_converted_size_comp,0.0,0.03,0.01410000000000001
Ha_trx_info_list::Iterator::set_next,0.0,0.03,0.01400000000000001
Query_options::save_to,0.0,0.04,0.014000000000000007
TABLE::cleanup_value_generator_items,0.01,0.03,0.014000000000000007
free_blob_buffers_and_reset,0.0,0.03,0.014000000000000007
rb_next,0.01,0.03,0.014000000000000007
obj_cgroup_uncharge_pages,0.0,0.03,0.01390000000000001
__errno_location,0.01,0.03,0.01390000000000001
is_ha_commit_low_invoking_commit_order,0.01,0.04,0.01380000000000001
Opt_trace_start::~Opt_trace_start,0.01,0.04,0.01380000000000001
pfs_set_socket_state_v1,0.0,0.03,0.01380000000000001
Item_bool_func::is_bool_func,0.01,0.03,0.01380000000000001
Item::cols,0.01,0.03,0.01380000000000001
SEL_ROOT::SEL_ROOT,0.0,0.02,0.01370000000000001
Query_block::make_active_options,0.0,0.04,0.01370000000000001
Thd_mem_cnt::free_cnt,0.0,0.03,0.01360000000000001
lapic_next_deadline,0.0,0.02,0.01360000000000001
posix_fallocate64,0.0,0.04,0.01350000000000001
syscall_exit_to_user_mode_prepare,0.0,0.03,0.01350000000000001
JOIN_TAB::cleanup,0.0,0.03,0.01350000000000001
dd::cache::Dictionary_client::remove_uncommitted_objects<dd::Abstract_table>,0.0,0.03,0.013500000000000007
THD::rollback_item_tree_changes,0.0,0.03,0.013500000000000007
set_user_sigmask,0.0,0.03,0.013400000000000009
trx_kill_blocking,0.01,0.03,0.013400000000000009
cgroup_rstat_updated,0.0,0.03,0.01330000000000001
_raw_spin_lock_irq,0.0,0.03,0.01320000000000001
Item_int::eq,0.01,0.03,0.01320000000000001
XID_STATE::xa_trans_rolled_back,0.0,0.03,0.01320000000000001
Query_result::prepare,0.0,0.03,0.01320000000000001
pfs_end_transaction_v1,0.0,0.03,0.013200000000000007
asm_sysvec_call_function_single,0.0,0.03,0.01310000000000001
__pollwait,0.0,0.03,0.01310000000000001
Transaction_ctx::register_ha,0.0,0.03,0.01310000000000001
EVP_MD_CTX_free,0.0,0.03,0.01310000000000001
Query_expression::set_limit,0.01,0.02,0.01310000000000001
filemap_add_folio,0.0,0.03,0.01310000000000001
TABLE_SHARE::usable_indexes,0.0,0.03,0.013100000000000007
Query_term::validate_structure,0.0,0.03,0.013100000000000007
buf_page_make_old,0.0,0.3,0.013043478260869565
Item::cache_const_expr_transformer,0.0,0.04,0.01300000000000001
Item_field::charset_for_protocol,0.0,0.03,0.01300000000000001
MVCC::is_view_active,0.01,0.04,0.01300000000000001
get_best_ror_intersect,0.0,0.03,0.01300000000000001
Item_field::check_column_privileges,0.01,0.04,0.012900000000000009
Query_block::validate_base_options,0.0,0.03,0.012900000000000009
Query_result_send::cleanup,0.0,0.04,0.012900000000000009
Protocol_text::type,0.0,0.03,0.012900000000000009
Diagnostics_area::set_eof_status,0.01,0.03,0.012900000000000009
find_stage_class,0.0,0.02,0.012900000000000009
THD::send_result_set_row,0.0,0.03,0.012900000000000009
ibuf_set_free_bits_func,0.0,0.04,0.012857142857142864
__fdget,0.0,0.04,0.01280000000000001
rw_lock_x_lock_func,0.0,0.03,0.01280000000000001
__x64_sys_fallocate,0.0,0.04,0.01280000000000001
thd_tablespace_op,0.0,0.03,0.01280000000000001
SEL_ARG::SEL_ARG,0.0,0.04,0.012800000000000008
ovl_fallocate,0.0,0.04,0.01270000000000001
megasas_build_and_issue_cmd_fusion,0.0,0.05,0.012700000000000006
find_statement_class,0.0,0.03,0.012600000000000009
Transaction_state_tracker::store,0.01,0.03,0.012600000000000009
Diagnostics_area::copy_non_errors_from_da,0.0,0.03,0.012600000000000009
_copy_to_user,0.01,0.05,0.012600000000000009
__folio_start_writeback,0.0,0.04,0.01250000000000001
xfs_file_fallocate,0.0,0.04,0.01250000000000001
check_stack_object,0.0,0.04,0.01250000000000001
Restrictions::db,0.0,0.03,0.01250000000000001
Item_bool_func2::apply_is_true,0.0,0.03,0.012500000000000006
PROFILING::start_new_query,0.0,0.02,0.012500000000000006
dd::cache::Dictionary_client::acquire<dd::Table>,0.0,0.04,0.012400000000000008
log_write_up_to,0.01,0.03,0.012400000000000008
TABLE::mark_columns_per_binlog_row_image,0.0,0.03,0.012400000000000008
net_field_length_size,0.0,0.03,0.012400000000000008
log_buffer_write_completed,0.0,0.04,0.012400000000000008
free_tmp_table,0.01,0.03,0.012400000000000008
rcu_pending,0.0,0.03,0.012400000000000008
pack_rows::TableCollection::TableCollection,0.0,0.03,0.012400000000000007
refill_obj_stock,0.0,0.04,0.012400000000000007
handler::worst_seek_times,0.0,0.03,0.012300000000000009
comp_eq_creator,0.0,0.03,0.012300000000000009
MDL_ticket_store::remove,0.0,0.03,0.012300000000000009
trans_begin,0.0,0.04,0.012300000000000009
JOIN::set_prefix_tables,0.0,0.04,0.01220000000000001
mem_root_deque<Query_term*>::add_block_back,0.0,0.03,0.01220000000000001
ZeroRowsIterator::ZeroRowsIterator,0.0,0.03,0.01220000000000001
SortingIterator::ReleaseBuffers,0.01,0.03,0.01220000000000001
trx_start_if_not_started_xa_low,0.0,0.03,0.01220000000000001
pfs_detect_telemetry_vc,0.0,0.03,0.012100000000000008
ha_innobase::reset,0.0,0.04,0.012100000000000008
fput,0.0,0.03,0.012100000000000008
lock_move_rec_list_end,0.0,0.05,0.012083333333333342
ibuf_insert,0.0,0.05,0.012000000000000009
handler::ha_table_share_psi,0.0,0.03,0.012000000000000009
is_log_table_write_query,0.0,0.03,0.012000000000000009
__mod_memcg_state,0.0,0.03,0.012000000000000009
THD::inc_lock_usec,0.0,0.03,0.012000000000000009
bpf_lsm_socket_recvmsg,0.0,0.03,0.012000000000000009
Table_map_log_event::write_data_body,0.0,0.03,0.012000000000000009
handler::compare_key,0.0,0.02,0.012000000000000009
handler::column_bitmaps_signal,0.0,0.03,0.012000000000000009
SetCostOnTableAccessPath,0.0,0.03,0.011900000000000008
Protocol_classic::end_result_metadata,0.0,0.03,0.011900000000000008
JOIN::test_skip_sort,0.0,0.03,0.011900000000000008
MDL_ticket_store::is_empty,0.0,0.02,0.011900000000000008
Item::eq_cmp_result,0.0,0.02,0.011900000000000008
GRANT_INFO::GRANT_INFO,0.0,0.03,0.011900000000000008
DML_prelocking_strategy::handle_table,0.0,0.03,0.011900000000000008
JOIN::make_sum_func_list,0.0,0.02,0.011800000000000008
__bitmap_and,0.0,0.03,0.011800000000000008
Item_func::argument_count,0.0,0.04,0.011800000000000008
page_copy_rec_list_end_no_locks,0.0,0.04,0.011800000000000008
cs::util::ReplicatedColumnsView::add_filter_if_needed,0.0,0.03,0.011700000000000009
Query_expression::invalidate,0.0,0.02,0.011700000000000009
sched_getcpu,0.0,0.04,0.011700000000000009
MDL_ticket_store::find,0.0,0.03,0.011700000000000009
Query_expression::ClearForExecution,0.0,0.03,0.011700000000000009
Protocol_classic::get_net,0.0,0.03,0.011700000000000009
iomap_add_to_ioend,0.0,0.04,0.011700000000000009
Field_long::pack_length,0.0,0.03,0.011600000000000008
Yacc_state::~Yacc_state,0.0,0.04,0.011500000000000008
sql_strmake_with_convert,0.01,0.02,0.011500000000000008
Item_bool_func2::set_cmp_func,0.0,0.02,0.011500000000000008
get_page_from_freelist,0.0,0.02,0.011414141414141422
put_prev_task_fair,0.0,0.03,0.011400000000000007
dict_index_copy_rec_order_prefix,0.0,0.02,0.011400000000000007
PTI_in_sum_expr::itemize,0.0,0.03,0.011400000000000007
normalize_dirname,0.0,0.02,0.011400000000000007
make_cond_for_table,0.0,0.03,0.011400000000000007
balance_dirty_pages_ratelimited_flags,0.0,0.04,0.011300000000000008
Session_consistency_gtids_ctx::update_tracking_activeness_from_session_variable,0.0,0.03,0.011300000000000008
quick_range_seq_next,0.0,0.03,0.011300000000000008
ha_innobase::can_reuse_mysql_template,0.0,0.02,0.011300000000000008
Sql_cmd_update::make_base_table_fields,0.0,0.03,0.011300000000000008
lock_rec_discard,0.0,0.03,0.011300000000000008
Ha_trx_info_list::Iterator::operator++,0.0,0.03,0.011300000000000008
CRYPTO_clear_free,0.0,0.02,0.011300000000000008
PT_order_expr::contextualize,0.0,0.02,0.011300000000000008
Item_func_numhybrid::resolve_type_inner,0.0,0.02,0.011200000000000009
mtr_t::check_nolog_and_unmark,0.0,0.03,0.011200000000000009
Protocol_classic::get_output_packet,0.0,0.02,0.011200000000000009
Ha_trx_info_list::end,0.0,0.02,0.011200000000000009
Optimize_table_order::consider_plan,0.0,0.03,0.011100000000000007
is_acl_table_in_non_LTM,0.0,0.02,0.011100000000000007
ha_innobase::primary_key_is_clustered,0.0,0.03,0.011100000000000007
locksys::Global_shared_latch_guard::~Global_shared_latch_guard,0.0,0.02,0.011100000000000007
PFS_memory_shared_stat::count_free,0.0,0.03,0.011100000000000007
item_cmp_type,0.0,0.02,0.011100000000000007
tick_sched_do_timer,0.0,0.02,0.011000000000000008
lock_clust_rec_cons_read_sees,0.0,0.03,0.011000000000000008
handler::unbind_psi,0.0,0.03,0.011000000000000008
Query_result::start_execution,0.0,0.03,0.011000000000000008
__cxxabiv1::__si_class_type_info::__do_dyncast,0.0,0.03,0.011000000000000008
JOIN::attach_access_paths_for_having_and_limit,0.0,0.03,0.011000000000000008
__folio_mark_dirty,0.0,0.04,0.010900000000000007
__libc_calloc,0.0,0.03,0.010900000000000007
hardware::crc32_using_pclmul,0.0,0.03,0.010900000000000007
dict_index_contains_col_or_prefix,0.0,0.02,0.010900000000000007
JOIN::update_depend_map,0.0,0.03,0.010900000000000007
trx_sys_write_max_trx_id,0.0,0.03,0.010851063829787242
dict_mem_table_free,0.0,0.26,0.010833333333333334
Query_expression::get_field_list,0.0,0.02,0.010800000000000008
dict_table_autoinc_log,0.0,0.02,0.010800000000000008
xlog_wait,0.0,0.05,0.010800000000000008
MYSQL_BIN_LOG::finish_commit,0.0,0.03,0.010800000000000008
idx_merge_hint_state,0.0,0.02,0.010800000000000008
pfs_set_statement_lock_time_vc,0.0,0.03,0.010800000000000008
PFS_memory_shared_stat::count_builtin_alloc,0.0,0.02,0.010800000000000008
EVP_PKEY_CTX_free,0.0,0.02,0.010700000000000008
account_user_time,0.0,0.02,0.010700000000000008
xfs_alloc_file_space,0.0,0.03,0.010700000000000008
Item_func_between::~Item_func_between,0.0,0.02,0.010700000000000008
handler::set_end_range,0.0,0.02,0.010600000000000007
queue_work_on,0.0,0.03,0.010600000000000007
get_cached_table_access,0.0,0.02,0.010600000000000007
has_commit_order_manager,0.0,0.02,0.010600000000000007
kmem_cache_alloc,0.0,0.02,0.010600000000000007
iomap_finish_ioend,0.0,0.03,0.010600000000000007
Protocol_text::start_row,0.0,0.02,0.010500000000000008
sysvec_call_function_single,0.0,0.03,0.010500000000000008
ha_innobase::innobase_set_max_autoinc,0.0,0.03,0.010500000000000008
Query_block::get_offset,0.0,0.02,0.010500000000000008
vio_socket_timeout,0.0,0.03,0.010500000000000008
native_flush_tlb_one_user,0.0,0.03,0.01040404040404041
__queue_work,0.0,0.02,0.010400000000000006
Filesort::Filesort,0.0,0.02,0.010400000000000006
sched_balance_find_src_rq,0.0,0.03,0.010400000000000006
multi_alloc_root,0.0,0.02,0.010400000000000006
SEL_ARG::first,0.0,0.03,0.010400000000000006
__folio_batch_release,0.0,0.04,0.010400000000000006
PFS_host::carry_memory_stat_alloc_delta,0.0,0.04,0.010300000000000007
Rows_log_event::~Rows_log_event,0.0,0.02,0.010300000000000007
Query_block::get_optimizable_conditions,0.0,0.03,0.010300000000000007
JOIN::mark_const_table,0.0,0.02,0.010300000000000007
Field::is_array,0.0,0.03,0.010300000000000007
Query_block::invalidate,0.0,0.03,0.010300000000000007
find_item_in_list,0.0,0.03,0.010300000000000007
Clone_persist_gtid::update_gtid_trx_no,0.0,0.03,0.010202020202020209
pack_rows::TableCollection::AddTable,0.0,0.02,0.010200000000000008
locksys::Latches::Page_shards::get_mutex,0.0,0.02,0.010200000000000008
Table_map_log_event::init_signedness_field,0.0,0.02,0.010200000000000008
Sql_cmd_select::is_data_change_stmt,0.0,0.02,0.010200000000000008
Field_str::derivation,0.0,0.03,0.010200000000000008
ending_trans,0.0,0.02,0.010200000000000008
compound_hint_key_enabled,0.0,0.02,0.010100000000000007
update_rt_rq_load_avg,0.0,0.03,0.010100000000000007
kfree,0.0,0.03,0.010000000000000007
Item_field::collect_item_field_processor,0.0,0.03,0.010000000000000007
PTI_comp_op::~PTI_comp_op,0.0,0.03,0.010000000000000007
trx_sys_persist_gtid_num,0.0,0.03,0.010000000000000007
IndexRangeScanIterator::shared_init,0.0,0.02,0.010000000000000007
is_vmalloc_addr,0.0,0.03,0.010000000000000007
get_innobase_type_from_mysql_type,0.01,0.01,0.01
destroy_rwlock,0.01,0.01,0.01
os_event_destroy,0.01,0.01,0.01
ha_innobase::intrinsic_table_write_row,0.01,0.01,0.01
Fil_path::make,0.01,0.01,0.01
btr_cur_search_to_nth_level_with_no_latch,0.01,0.01,0.01
